,artist,genre,song_name,release_year,id_song
1395,Massimo Faraò,jazz,Vacanze romane,2020,4UYv8YVIt81pVDKq97jMDV
1396,Hank Harpers Trio,jazz,The First Key Tells All,2020,1aVk6V4ife8VIqYA8sML1Q
1397,Konstantin Klashtorni,jazz,You Look Good,2020,69Si207uOKpgVqbuyvMSZB
1398,Arsenio Rodríguez,jazz,Lo Que Dice Usted - Remastered,2020,4VWaRcUHe6ZbzNxhluXzO2
1399,John Devson,jazz,Slow Morning,2020,5jx6QiYEoVO4e1Jyiow1k9
1400,Lars Christian Lundholm,jazz,Bad Peacefulness Kellen,2020,34nKWx03G2G3myzuLZm7rb
1401,Johnny Hartman,jazz,Wheel of Fortune,2020,2buAOjjAMzvTiNDk5dWvnM
1402,Late Night Jazz Lounge,jazz,"Hark the Herald Angels Sing, Lonely Christmas",2020,4jm8PC0M0TVnvxL2rDUjdF
1403,Giorgio Gaslini,jazz,Songbook (Excerpts Arr. for Voice & Guitar): E così,2020,0U4jeulU7sYGyJKQQWrX04
1404,Maceo Parker,jazz,We Came to a Funk Ya - Mike E. Clark Remix,2020,2io4ORCygZOUpcyQgdeE8f
1405,Deodato,jazz,Sweet Magic,2020,6CEvyDIrqqmSzCbuQefQzK
1406,Rita Reys,jazz,Old Devil Moon,2020,1t0PdR2giwTSl21B4EZ9AM
1407,Natural Self,jazz,The Rising - Acappella,2020,07aUI4DWaGL5Ax4Orzjmtk
1408,Dale Burbeck,jazz,Sentimental Piano Music,2020,4HQ83zdC6RDVjmyjHYqJBV
1409,Jazz Rilassante,jazz,Mysterious Piano Jazz - Vibe for Baking,2020,5DET8GljJLvWUl3NPmVeuE
1410,Fed Nance,jazz,Babilonia,2020,5DFynPNGsqGkmIKDvn3DER
1411,Sunday Morning Jazz Playlist,jazz,Fabulous Ambiance for Dinner Time,2020,38Eo2bnlQVohLdmDW5FcMn
1412,Black Heat,jazz,Last Dance,2020,5q2Os9bjV7kTIF9dbOuOOZ
1413,Abe Rábade,jazz,Liberación,2020,3nIgYHTTkbLDXquflhcKep
1414,Hanses,jazz,ボンベ,2020,1r9oCN7zLun2X1Rq3tEqmG
1415,Stefania Tallini,jazz,Duvida,2020,3PCdbt3wf0Ssg9uvrX5h6L
1416,Ambrose & His Orchestra,jazz,The Object Of My Affection,2020,4ypjhgYNFZtj2gQ1GTzaop
1417,Sam Levine,jazz,You're The Only Woman,2020,3PDJ3APbEHhZ8IA2NxAiJx
1418,Helen O'Connell,jazz,Get Out of Town,2020,3ac9ZkfTsLH9smG6H3XKRx
1419,Graham Central Station,jazz,It's Alright,2020,3M0K5lMsHaSIwmqA7TM6Og
1420,Isabella Lundgren,jazz,Sentimental Journey,2020,2bKdIwYVdo3iaeQpjGcVRA
1421,The Original Jazz Lounge Band,jazz,Fancy Living,2020,0ZnrU0SoZWZtSTpUqR7uDS
1422,Dizzy Reece,jazz,Yesterdays,2020,3OuuCpZQiKp9qFpJjQvex2
1423,Jelly Roll Morton,jazz,Shreveport Stomp,2020,6J7wJKcqo1LGCphLYBU3Bf
1424,Agnar Már Magnússon,jazz,Blástjarnan,2020,7LzF4NwkNGNGOl4TwyhZHU
1425,Nat Adderley,jazz,Blue Brass Groove - Original Mix,2020,2bLCcCM9MOBOldobrYSLsQ
1426,Ella Fitzgerald,jazz,I Heard It Through the Grapevine,2020,6bc6AIq5GVU9Sv9DY2b2mD
1427,Massivan,jazz,When Are You,2020,5pu5SKVYGLGTe51hOkGBq2
1428,Giorgio Gaslini,jazz,Libras,2020,6qSzpqfPFe8tflMNp72eXc
1429,Lars Christian Lundholm,jazz,He Wants Plum and Her for Dessert,2020,21g35IVMMakWjclwpIkq2w
1430,Scrimshire,jazz,Freshwater - Pt. 1,2020,54Vpy1jz26nuf5YJk9DL3N
1431,Dean Martin,jazz,Silver Bells,2020,1ce6GBUwEbo01nJulwSO3M
1432,Upbeat Morning Music,jazz,Christmas 2020 - Away in a Manger,2020,54WOY0r3LHuvW9gWHADWTG
1433,Lemongrass,jazz,Now - Original Mix,2020,2cs2WOFZKXZa68HFLdtobh
1434,Aywee Tha Seed,jazz,BeforeTheEnd,2020,1kweTgfRUbURnHb7hyP2cQ
1435,Carlos Lima,jazz,Ela Sussurrou Meu Nome,2020,2x2RW9tbajEv9Rpx6JRZO6
1436,Ivory Joe Hunter,jazz,All My Life,2020,5t3YaMtYVaRm5bV2OJSOcC
1437,Lars Christian Lundholm,jazz,Stealing Contentment,2020,3fq453AeKjyyMLZ02z80Jl
1438,Upbeat Instrumental Music,jazz,Background for Dinner Time,2020,66fBxF62ZjNZOaEwYcllyc
1439,Pannonia Allstars Ska Orchestra,jazz,Travelling Man - Video Edit,2020,28tqrmt2xUNqVE1oprspJz
1440,Junkyard Shaman,jazz,For You,2020,6UIXt3nT4nuk8nNijCwRVh
1441,Lars Gullin,jazz,Igloo,2020,4qgm872fbxZWyWWSNN95gt
1442,Cafe Jazz Tokyo,jazz,High-class Music for Relaxing,2020,5W8PK9LLQB7kygjIgCHvbP
1443,Dionne Warwick,jazz,I'll Never Fall In Love Again,2020,6cKasS063ZhUGsog0hNWZt
1444,Ed Calle,jazz,Sometime Ago,2020,5oncEBNtgWQHTDioLJjnMd
1445,Cafe Jazz Deluxe,jazz,Jazz Ambience For Jazz Lounges,2020,5ahl11Vex9NixE3JMipC9d
1446,Pete Fountain,jazz,Blues on Bourbon Street 2 - Remastered,2020,256JuhfmsI3VAheg93VsMj
1447,Hotel Lobby Jazz Group,jazz,Stylish Music for Work from Home,2020,5OYTG5JCUhnAa8xjDKG1PO
1448,Benny Carter,jazz,"There, I've Said It Again",2020,7zPwhnBESpO1tIgIsGaBmL
1449,Harry James,jazz,Thou Swell,2020,0ZRdCAQPOmm8CiSyOApS04
1450,Bossa Lounge Deluxe,jazz,work from home jazz music,2020,14snwl9yBblsR71YJJP28I
1451,Milt Buckner,jazz,Jumpin' at the Woodside - Remastered,2020,7FUDSYmHr7Wb8acAaJUKIY
1452,Don Pullen,jazz,Let's Be Friends,2020,3lFpojCX6MT0gXoYbeTCwK
1453,Sunday Morning Jazz Playlist,jazz,Piano Jazz Soundtrack for Cooking,2020,1OF2F1fHNPoPwijR6seni7
1454,Joe Locke,jazz,But You Were Gone,2020,0uVzMnvzz7kberWbkzg2dM
1455,Tal Farlow,jazz,Bye Bye Blues - Original,2020,1twb2ThVHqtnExXe9bzxnv
1456,Billy Butterfield,jazz,"Pandora, Close the Box - Remastered",2020,6S9056u5K1CJZp72zoU9Yf
1457,Benny Carter,jazz,Ballad Medley,2020,7M0d4GWIHSOlxegqtZrMhm
1458,Late Night Jazz Lounge,jazz,Solo Jazz Piano Soundtrack for Cooking,2020,62sPc5K9frDcKQXNKwanD7
1459,Florian Ross,jazz,Teriyaki Terrier,2020,0b2BR4e7uvgbi4qdUb7qet
1460,Jackie Davis,jazz,Say Darling - Remastered,2020,6trDWcBPu1fjCrR9NzaBzw
1461,Sarah Vaughan,jazz,You're Mine You,2020,6uczO8M2pCglS1um90gMaQ
1462,Fx-M Black Beats,jazz,Prize - Chill Trap Beat Mix,2020,4HQS5iQ0wBmhoL94UOtw3d
1463,Louis Armstrong,jazz,I've Got A Heart Full Of Rhythm,2020,7kDs0gv9NltJYBLXEThS6W
1464,Fx-M Black Beats,jazz,Pyramid - Freestyle Trap Beat Mix,2020,1Vz0eJjSe5U9AgNv4ahMvI
1465,Carlos Lima,jazz,"John, Judy and Sam",2020,70eQenJl9xfUNuvMM0mlXO
1466,The Sleepy Bears,jazz,Charming Sleep Notes,2020,7jmbCZprGyvfgn30iRpE2Q
1467,Eric Bolvin,jazz,Afro-Kahn,2020,1CUR28mCpPcITiynkYIPAE
1468,Machito,jazz,Mambo Jambo - Remastered,2020,1pxucogzQY4wc0oFY4PbkC
1469,Hal Kemp,jazz,Whispers In The Dark,2020,4y8eF6x2sS2ioBRczpqaQF
1470,Herring Franky,jazz,Ruff Bossa Ride,2020,6OHMKgzD0g87fYEVnHrlPB
1471,Smooth Dinner Jazz,jazz,(Away in a Manger) Christmas 2020,2020,115JXS9xaLNGoiehcEFttO
1472,The Fresh Jazz Quartet,jazz,Took Your Time Didnt You?,2020,0sLGUTNhUCx8RPOOSqTAUu
1473,Lars Christian Lundholm,jazz,I'm for Reagan,2020,1nD6XpxNIvEyZn5GTU39E5
1474,John Devson,jazz,Green Taxi,2020,45RXNcR6zUJSk05rqs3Nl3
1475,Chris Barber,jazz,Diga Diga Do,2020,34T5ezSezVoySQ6X7exOVC
1476,Red Nichols,jazz,The Darktown Strutters Ball,2020,7uRYOpcYAk7vFfPCvXk74C
1477,Andre Marques,jazz,Lembranças de Olinda,2020,7uRrDRhIo6ErS0sJMyVlQF
1478,Sarah Vaughan,jazz,Isn't This a Lovely Day,2020,3leH29vp0OlO4629E5aKdl
1479,Benny Carter,jazz,Polite Blues,2020,2CcCdo827GkagUfoeiUh4k
1480,Rene Schier,jazz,Long way home,2020,7LrJVg4fULNUwml581lh6v
1481,Lars Christian Lundholm,jazz,Our Distinction Is a Puzzle,2020,2rngJjOjk10IWxQKMJhBRv
1482,Zetta,jazz,Was was,2020,0Nw5WNtvrVDN6PWY7oBijY
1483,Jake Five,jazz,Jamie,2020,5elok46dgdOgLVyzDnmftr
1484,Daniel Diaz,jazz,While Awake in Dreams,2020,6kxxe1cZi5V5gmpvgotKY9
1485,Eric Bouvelle,jazz,Emmène-moi danser ce soir,2020,10TvkUTD01JgBRtQuRxxSI
1486,Lars Christian Lundholm,jazz,Our Pumpkin Tastefulness or Nothing,2020,4PNpIUpolDB306Mb3DXtuP
1487,Duoscience,jazz,Absolutely,2020,0nuAgmLlbQ45YtzWPpXVDT
1488,Humphrey Lyttelton,jazz,Weary Blues,2020,62t90lmI5LyokrMqeEmYx9
1489,Earl Bostic,jazz,Anvil Chorus,2020,38wdSK3iVC01NKZx9wnDRG
1490,Late Night Jazz Lounge,jazz,Sophisticated Moods for Cooking at Home,2020,3OFM9WYkzeRvPfWJamwLbI
1491,Nick Finzer,jazz,A Duke,2020,7KENoSqDWZb9wn3GOeJWgC
1492,Paulo Almeida,jazz,Luar - Ao vivo,2020,1fvFm2eoWoacpqdre7hf0B
1493,Willis Jackson,jazz,When I Fall in Love,2020,7IxEjGGMI54tt7Rmcs9zSP
1494,Rahsaan Roland Kirk,jazz,E.D - Original Mix,2020,7brPWFeYlQRFzL4H5pAsjt
1495,Instrumental Jazz Music Ambient,jazz,Chocolate Cocktails,2020,3fppafEGthu0xrciryqiMB
1496,Fabio Cadore,jazz,Natal Tropical,2020,2hngEc6s93uofpXvICnNL5
1497,Svend Asmussen,jazz,Blue Mountain Land (Vindarna sucka uti skogarna),2020,5OZFsoLMnVoBjbuHNOBQsv
1498,Kuba Stankiewicz,jazz,"Pieśń VII, Księgi wtóre",2020,56k8Kt88u0wG465uzqYgqE
1499,fox capture plan,jazz,不気味な担当者1,2020,41xt8acRfFxeoFnGsBAYJZ
1500,Classic Jazz,jazz,Exquisite Ambiance for Diners,2021,0hV3TfUjLtI1DjkCypdq4w
1501,Harlem Jazz Guitar Quartet,jazz,Magnificent Music for Holiday Travels,2021,1GoGt2XyLj3BpenofatsaJ
1502,Late Night Jazz Lounge,jazz,Background for Hanging Out,2021,6PCGOl6lqZh8wlhBqA019t
1503,Joe Morris,jazz,Proximity 3,2021,7kbJRY9aOxdJlt3pav1QBE
1504,Art Van Damme Quintet,jazz,Sweet and Lovely,2021,6dd5qcyeTL8MVitFW0h8PT
1505,Illinois Jacquet,jazz,Summer Song - Remastered,2021,5dlnG4C3Jd2eod35wLsE9G
1506,Coffee House Instrumental Jazz Playlist,jazz,Vivacious Moods for Winter Holidays,2021,3lEDcLps2K1aRuaREDkiZ6
1507,Otis Redding,jazz,Try a Little Tenderness,2021,7kb90Cr24TQrEGeSlYvLvb
1508,Instrumental Jazz Music Ambient,jazz,Piano Quiet Background,2021,4vZ4rOw3QkUZTPHtsQiHVg
1509,Coffee Shop Jazz Relax,jazz,Magical Ambiance for Fine Dining,2021,6eB4J9ryMDMrfWVN3iOSKJ
1510,Harlem Jazz Guitar Quartet,jazz,Background for Autumn Moods,2021,7kbT2MHzLhtLEbSyqBUtJK
1511,The Jazz Cats,jazz,The Bell On The Collar,2021,4PO9XyhjQUoxUnVCx1xD8Q
1512,Jazz Relax Coffee House,jazz,Crumpets And Coffee?,2021,6Xw0SUMhDfkMyZnKynDppl
1513,Coffee House Instrumental Jazz Playlist,jazz,Mysterious Dinner Time,2021,14rywbzbttvk2si8054t0r
1514,Late Night Jazz Lounge,jazz,Hot Music for Hanging Out,2021,07aOTamdQSS43seKTiLxBG
1515,Bossa Lounge Deluxe,jazz,Mind-blowing Ambiance for Long Vacations,2021,3NYKs4ScuJuJIbbmCKLmm1
1516,Coffee Shop Jazz Relax,jazz,Charming Music for Cold Brews,2021,6Xv6hNrAQxYA7wY7mEg2Fb
1517,Niklas Wandt,jazz,Lo Spettro,2021,6XvF8ssdQnDv9Kn4fEnErl
1518,The Jazz Cats,jazz,Making Cakes,2021,3lEregVnwQTmSEIjQ3nfla
1519,Giorgio Gaslini,jazz,Sophisticated Lady,2021,72mrreNY966GfLzHfWYusw
1520,Lee Konitz,jazz,Sweet and Lovely,2021,6txq8H2o7M3wTxsfsXo6g0
1521,Cafe Restaurant Music,jazz,Uplifting Happy Hour with Friends,2021,72oTYs5chYXfVpt7MNYm3V
1522,Jack McDuff,jazz,Mack 'N' Duff - Remastered,2021,27yos0hZN1bz6euW5HrtGx
1523,Late Night Jazz Lounge,jazz,High Class Dining Out,2021,72n1j5KMpot7GqD1iKOVrq
1524,The London Jazz Lounge Bar,jazz,Over Thinking It,2021,6eBdaAu1jStTGxy2Nt4gyG
1525,Dinner Jazz Orchestra,jazz,Stylish Tea Time,2021,7FTa8VM5F8ItgGqoGR4nU0
1526,Fletcher Henderson,jazz,Tidal Wave,2021,4vYzLSMMTNDG3Lb55p49w8
1527,Funkware,jazz,Au Revoir,2021,3lEBFR62QZYzxCrJbJzUmi
1528,Sunday Morning Jazz Playlist,jazz,Uplifting Moods for Ordering In,2021,3Mk8xYzU9IkHJ2ubUtL0d9
1529,Rudi Wilfer,jazz,Blues Improvisation,2021,0R63GVkDcVnNKiku2a2gPE
1530,The Method,jazz,Worms,2021,0l0fGTEPZVqofz00ou9yDv
1531,Late Night Jazz Lounge,jazz,Bossa Trombone Soundtrack for Family Meals,2021,1Go2LyKObEmFGfkIne4Ije
1532,Upbeat Morning Music,jazz,Energetic Backdrops for Remote Work,2021,6XvRnVjGgI4OMSQEyE1ntK
1533,Red Nichols,jazz,Who's Sorry Now?,2021,3lEkALJAagaimzCkSSeQfa
1534,Coffee Shop Jazz Relax,jazz,Big Band with Tenor Sax Soundtrack for Diners,2021,6s9AmeA1WJLrQPWsoPnvuI
1535,Coffee Shop Jazz Relax,jazz,Modern Ambiance for Rainy Days,2021,7FT7UR4xKWHtQQ9ywWLvBI
1536,New Orleans Rhythm Kings,jazz,Panama (Version 3) - Remastered,2021,6qYBHTsi7pFMhebBGO7fpx
1537,Louis Armstrong & His Hot Seven,jazz,S.O.L. Blues,2021,7kCOJVcWJHYe74TLfhTzFo
1538,Coffee House Instrumental Jazz Playlist,jazz,Big Band with Tenor Sax Soundtrack for Hanging Out,2021,57jvqRHV3Er5DDfyi2lVVz
1539,Jan Garber & His Orchestra,jazz,Melody From The Sky,2021,7kbWbpN5YYdKE1tNu7ccAU
1540,Harlem Jazz Guitar Quartet,jazz,Delightful Moods for Evening Drinks,2021,3Mjfc4GdAzFTSAMCrJ8Xna
1541,Late Night Jazz Lounge,jazz,Simple Moods for Cafe Focus,2021,3uxrQLTvVu9p6nGDApnGyD
1542,Hotel Lobby Jazz Group,jazz,Magical Ambience for Cooking,2021,27zBHNbW4mALb7yBTULbGn
1543,Late Night Jazz Lounge,jazz,Sublime Backdrops for Hotel Lobbies,2021,14rcTML96NdJZvSrw9cXDK
1544,Chill Jazz-Lounge,jazz,Cold Heart,2021,7kbBiqwvzf3AWag1zNNoKu
1545,Dinner Jazz Orchestra,jazz,Wicked Home Cooking,2021,72nHc7eldQz4WU9ITGyM0E
1546,Art Farmer,jazz,Wildwood - Remastered,2021,3NZMI24gHqoZumCrkaxhqK
1547,Sunday Morning Jazz Playlist,jazz,Awesome Ambience for Dinner Parties,2021,3aYsf5YFJI0mRIM06b9Y4x
1548,Cafe Jazz Deluxe,jazz,Successful Smooth Jazz Sax Ballad - Vibe for Enjoying Coffee Outside,2021,57kqQSEtnRvMpBCnmblNHh
1549,New York Deluxe Dinner Jazz,jazz,Amazing Cocktail Hour,2021,66sBYhIZZEdSrjTi3Vum3j
1550,Smooth Jazz New York,jazz,Fun Ambience for Lunch Dates,2021,72nUfNqhqWe9lGbztJ5MLo
1551,Fletcher Henderson,jazz,Don't Let the Rhythm Go to Your Head - Remastered,2021,6qZMAIWfKXdTxx5ZvaQTW6
1552,Myríad,jazz,Iemanjá,2021,1GpQdGYF7LzncMxLAiUVNI
1553,Art Farmer,jazz,Cold Breeze - Remastered,2021,0l0cafhjQbF35PeD7qZMyd
1554,Hotel Lobby Jazz Group,jazz,Spacious Jazz Saxophone - Vibe for Dinner at Home,2021,1FqIoBVcBboOMN0cnZsQOm
1555,Cecil Gant,jazz,New Cecil Boogie,2021,12zUnySNb5A3rnbIcOBEFU
1556,Eric Bolvin,jazz,Workin It,2021,7q0OO6anFr2A9QvCTNw3PS
1557,Cafe Jazz Duo,jazz,Instrumental Jazz For Coffee House Vibes,2021,4nFD9vdsf0G8AvrkbZKQRj
1558,Dinner Jazz Orchestra,jazz,Sublime Dinner Time,2021,359XNVzw45xOqLbHWKyRre
1559,Study Jazz,jazz,Snow Day,2021,66rba2ohgCr94Drnwu2cny
1560,Dinner Jazz Orchestra,jazz,Fun Ambiance for Coffee Time,2021,0hUzf6Mx5zb3hT6Zx6BCOL
1561,Coffee Shop Jazz Relax,jazz,Casual Late Dinners,2021,1Vxjw7PMvBy0Dl3jxa6YAe
1562,Late Night Jazz Lounge,jazz,Astonishing Smooth Jazz Sax Ballad - Vibe for Meals,2021,3Mjkxx5cNCI01xDSz4IOCk
1563,Stephen Gauci,jazz,improvisation IV,2021,5DEAIeTivF74v1KlPpyNug
1564,Jazz For Sleeping,jazz,Exceptional,2021,6eC10zT0vTcAAJvShggT75
1565,Coffee House Instrumental Jazz Playlist,jazz,Smooth Jazz Soundtrack for Chill Evenings,2021,7kc3JfACz6ZwR8brz1lqUN
1566,Tommy Dorsey,jazz,Everything I have Is yours,2021,14so2Bt57xLUlcjEP7beqS
1567,Natalie Cole,jazz,Winter Wonderland,2021,0l1X7FIbERNL47Wo4Fmvjl
1568,John Coltrane,jazz,After the Rain,2021,1t1GK9x3qzvYA3YQtTnb0x
1569,Alexny,jazz,Slap Boogie,2021,6Xv2fzkuhNjZMLzGjRNyjg
1570,Saturday Morning Jazz Playlist,jazz,Festive Backdrops for Tea Time,2021,4HPWiYoX1wxof3CM61Nk1v
1571,Dinner Jazz Orchestra,jazz,Understated Coffee Bars,2021,3lEql40i1vsbYC1D6HzhoD
1572,Albert Nicholas,jazz,Indiana,2021,5DDu1o2GAPCkEdjYR6dNGp
1573,Cafe Jazz Deluxe,jazz,Carefree Smooth Jazz Saxophone - Vibe for Fun Vibes,2021,3gXGvWRpMIK6bbuF5IOgzr
1574,Sunday Morning Jazz Playlist,jazz,Grand Dinner Parties,2021,2YPWi8qng5y7GSFJSD6r4P
1575,Monnette Sudler,jazz,On a Line,2021,1Gq5S7CohrMRhMDNyfM23g
1576,George Benson,jazz,Breezin,2021,7s7KRiACcS6KKi2Yy2LfFS
1577,Doc Cheatham,jazz,Rose Room - Live,2021,7kcxLWDjGTmB9SZi1Gs3ac
1578,French Jazz Lounge Bar,jazz,Jazz Pour Le Café,2021,26rascOSFzNxtWzPjOkSPK
1579,Hot Lips Page,jazz,Gone with the Gin - Remastered,2021,7FVF9lmt8BM0dQvQnwoKzs
1580,Iris & Ofer Portugaly,jazz,Smoke Gets in Your Eyes-Live,2021,27ysytRD4JObjo0Ntw1eFw
1581,Deluxe Cafe Music,jazz,Sunny Moods for Unwinding Time,2021,35AJW1uz4SQ2Q1aP9lr17i
1582,Classy Cafe Jazz Music,jazz,Sultry Backdrops for Resting,2021,19pcpg6JFhiPauIs9zofW5
1583,Lars Erstrand,jazz,There's A Small Hotel - Live (Remastered 2021),2021,1VyPOJtnlyjRGKu2EtErji
1584,Coffee Shop Jazz Relax,jazz,Fashionable Jazz Trio - Vibe for Storms,2021,4nEe4IGZalwfJQQWsM9Nu0
1585,Instrumental Jazz Music Ambient,jazz,Vintage Style,2021,0jetrt94QSTSDtEt7uYCUg
1586,Smooth Jazz Relax,jazz,Easy Street,2021,3NYeVx0cgmYexAFCHgxwzl
1587,Dinner Jazz Orchestra,jazz,Trio Jazz Soundtrack for Breakfast Time,2021,1YF9ECKzimE7RP694FF2K2
1588,Cafe Jazz Deluxe,jazz,Peaceful Wellness,2021,1GqIenBEilX7VcJJrhhonW
1589,Late Night Jazz Lounge,jazz,Retro Backdrops for Friday Night,2021,2Mh9hsVlIyPMST3d7kEE8S
1590,Jazz Relax Coffee House,jazz,Background Noise,2021,2ddvLAQk2Z90BjCEFBpmOt
1591,Sunday Morning Jazz Playlist,jazz,Opulent Moods for Chilling Days,2021,2deDiKt4LegLzrdlCjnUH6
1592,Leroy Jones,jazz,Tryst,2021,1IJk0la9LwFRK9WFYWAQJf
1593,Ayumi Ishito,jazz,Night Chant,2021,72n8zHldSz82k0PTvAV2sm
1594,Coffee House Instrumental Jazz Playlist,jazz,Paradise Like Backdrops for Unwinding Time,2021,72nF2xb8nGWadtUGUlG9eE
1595,Harlem Jazz Guitar Quartet,jazz,Scintillating Community Cafes,2021,4rrDVLIb4Zz4P1x4lAv75h
1596,Dinner Jazz Orchestra,jazz,Amazing Moods for Brunches,2021,3NZi3klbfdN6C3CYZcSIYZ
1597,Late Night Jazz Lounge,jazz,Trio Jazz Soundtrack for Dinner Time,2021,3lFmtAMvsCKkNsTrre3ZI5
1598,Jack McDuff,jazz,Screamin' - Remastered,2021,5DErDmxSiSsnaOnRAd2GEK
1599,Coffee House Instrumental Jazz Playlist,jazz,No Drums Jazz Soundtrack for Drinks with Friends,2021,4o5dBfrGL0O4oTITD0wtrV
1600,Niklas Wandt,jazz,Lo Spettro,2021,6XvF8ssdQnDv9Kn4fEnErl
1601,Coffee House Instrumental Jazz Playlist,jazz,Big Band with Tenor Sax Soundtrack for Hanging Out,2021,57jvqRHV3Er5DDfyi2lVVz
1602,Cafe Jazz Deluxe,jazz,Big Band with Tenor Sax Soundtrack for Coffee Bars,2021,359rCN5p7rhQpLseY0RacT
1603,Evelyn Huber,jazz,Liberetto,2021,5DEF7WLfvNULqpoBoTRmNd
1604,New York City Jazz Club,jazz,Wondrous Music for Sunday Brunch,2021,0R5ytNiqFJSt6jAi8ePt5v
1605,Ayumi Ishito,jazz,Night Chant,2021,72n8zHldSz82k0PTvAV2sm
1606,Natalie Cole,jazz,Winter Wonderland,2021,0l1X7FIbERNL47Wo4Fmvjl
1607,Simone Du Beke Trio,jazz,Where Are We at,2021,1mnIpjgww7fmOXnKWnK9x2
1608,Smooth Dinner Jazz,jazz,Spirited Happy Hours,2021,4UZYAF6C41ajJe3jauVBFR
1609,Stiff Cat Steve,jazz,Peep Show,2021,4J6hz6vbM0dligpwcDM9X1
1610,Florito,jazz,Morning Breeze,2021,3fxmIcOlNR4fu2oHANv4tr
1611,Christmas Jazz Holiday Music,jazz,Santas Theme,2021,4UaMTgidn369o9aMA82XUv
1612,Red Callender,jazz,Five-Four Blues,2021,4J7VFc3csYu6RQZe0VDyKf
1613,ONO1,jazz,Good to See You,2021,7GA3avtfHtr6nL4cHFw2YL
1614,Glen Gray & The Casa Loma Orchestra,jazz,"Stop, Look and Listen",2021,3nI5o2mAZ7veuA6OSsnUqd
1615,Jazz Rilassante,jazz,Artistic Bossa Nova - Vibe for Ending the Year Right,2021,27yjJgqvPUxOn1Vy8fHc2C
1616,The Gentleman's Jazz Club,jazz,Sitting At The Bar,2021,0l0rpQMpu6ZdRzrxGRYmlr
1617,Harlem Jazz Guitar Quartet,jazz,Background for Staying Focused,2021,7kbwUWrUsKPNQpigByEIht
1618,Ramsey Lewis Trio,jazz,Dark Eyes,2021,4HPz222lrcy63LXNbOlgFW
1619,Lars Erstrand,jazz,There's A Small Hotel - Live (Remastered 2021),2021,1VyPOJtnlyjRGKu2EtErji
1620,Glen Gray & The Casa Loma Orchestra,jazz,Tumbling Tumbleweeds,2021,6pU50YhWEBfsAymcMzxmsC
1621,Marco Zurzolo,jazz,Babel,2021,7kciWnFRK27hugfW3ZyHjl
1622,Dinner Jazz Orchestra,jazz,Trio Jazz Soundtrack for Long Study Sessions,2021,1t1j97wurkB6ft39bsQmPs
1623,Smooth Dinner Jazz,jazz,Sunny Music for Brunch,2021,3fwE3dgw7FkRAKnMCPVIJT
1624,Hotel Lobby Jazz Group,jazz,Hark The Herald Angels Sing - Christmas Presents,2021,4rqVYvvjYZKr2CdIpbs2ea
1625,Simone Du Beke Trio,jazz,Getting Going,2021,7mz1VJW9YS2n0I57fWmIsj
1626,Coffee Shop Jazz Relax,jazz,Trio Jazz Soundtrack for Rainy Days,2021,7kbtjYMMEB9qSh2PXHpH9w
1627,Dinner Jazz Orchestra,jazz,Big Band with Tenor Sax Soundtrack for Lunch with Friends,2021,4Enbbl8lK2gkGzef9TuXRe
1628,Study Jazz,jazz,Slow Study Jazz,2021,0R7NY5RibKooL2JfAkHphr
1629,Hotel Lobby Jazz Group,jazz,Amazing Music for Fine Dining Bistros,2021,07b76Af7t68upvewyqWTsl
1630,Harlem Jazz Guitar Quartet,jazz,Incredible Happy Hours,2021,2ddGnjqkWkWqBiX266M7nj
1631,Hotel Lobby Jazz Music,jazz,Big Band with Tenor Sax Soundtrack for Cool Restaurants,2021,3lGFTJwjiwGmZEp3ioIu77
1632,Coffee House Instrumental Jazz Playlist,jazz,Laid-back Calm Cafes,2021,26rV0J5NWdER9L50jYw1Nq
1633,Jazzstrumental,jazz,When The Rain Falls,2021,26rlyhODNUb4YisGuFlpXc
1634,Tommy Whittle,jazz,I Can't Believe That You're in Love with Me,2021,01D4jVHQjukhW6EW6wP5KB
1635,Smooth Jazz New York,jazz,Exciting Reading Time,2021,5Oh4EtmJfdlPZZ4252xcHK
1636,Fx-M Black Beats,jazz,Frescura - Boom Bap Rap Beat Mix,2021,7eCdPYMFerdxG4srA8qndq
1637,Xavier Cugat,jazz,Rosita la bonita - Remastered,2021,6OGtM9K4S5VBipaR31YTEa
1638,Harlem Jazz Guitar Quartet,jazz,Funky Moods for Cafe Focus,2021,2dcA5MwoSChKqxHV92Z7Xn
1639,Ray Bryant,jazz,Blue Monk - Remastered,2021,7kCrO9GYUUTzoBGga6uABI
1640,Dinner Jazz Orchestra,jazz,Stylish Tea Time,2021,7FTa8VM5F8ItgGqoGR4nU0
1641,Classic Jazz,jazz,Friendly Rainy Evenings,2021,7FPHKRDkxSZhdDip1FS40x
1642,Bossa Lounge Deluxe,jazz,Mind-blowing Ambiance for Long Vacations,2021,3NYKs4ScuJuJIbbmCKLmm1
1643,Eubie Blake,jazz,Sugar Babe,2021,0R5pHXv8yWrsMc7MNIOZG5
1644,Dinner Jazz Orchestra,jazz,Sprightly Jazz Big Band - Vibe for Quiet Time,2021,6qb8wqNZqDFyKJj5S2HaeR
1645,Classic Jazz,jazz,Background for Cool Evenings,2021,75UOfOJrYyZokzW1NF3kh1
1646,Lorenzo Luca,jazz,Tu Musica Divina,2021,1hG9vBAaShPpV9YpqbVXA8
